1	207155643	207155661
1	9633975	9633993
10	65626358	65626376
11	94356468	94356486
14	23656452	23656470
15	51573740	51573758
18	61245793	61245811
19	3327134	3327152
2	159602316	159602334
2	71758042	71758060
20	4573390	4573408
21	32471039	32471057
21	43957678	43957696
4	86718248	86718266
4	981218	981236
5	56594206	56594224
6	13625259	13625277
6	18324594	18324612
6	24934255	24934273
6	36986115	36986133
7	1060559	1060577
8	109930803	109930821
9	127182003	127182021
1	26826839	26826857
11	10344747	10344765
11	17410899	17410917
14	22942153	22942171
15	75978710	75978728
2	44706711	44706729
2	95689051	95689069
20	634038	634056
21	43676133	43676151
3	148665239	148665257
6	18504396	18504414
6	33050665	33050683
6	33819853	33819871
6	7239206	7239224
7	45957353	45957371
9	100231056	100231074
10	73078878	73078896
11	59570218	59570236
12	113488042	113488060
14	23769078	23769096
15	48650511	48650529
15	63759056	63759074
15	89954879	89954897
17	34985904	34985922
18	46705327	46705345
2	196943165	196943183
2	220602094	220602112
4	83189915	83189933
4	83660620	83660638
5	118747919	118747937
5	95672277	95672295
8	98748713	98748731
1	234348668	234348686
11	126350807	126350825
11	71802469	71802487
16	68936474	68936492
18	34337266	34337284
2	228270981	228270999
2	74734433	74734451
3	159523115	159523133
X	47691378	47691396
1	112199213	112199231
1	153482396	153482414
1	211307560	211307578
11	27180510	27180528
11	35426216	35426234
12	15743455	15743473
15	89986101	89986119
17	28353885	28353903
17	34094115	34094133
18	10787488	10787506
2	202969184	202969202
3	30821359	30821377
4	112981554	112981572
5	136105961	136105979
5	142097277	142097295
5	90397776	90397794
6	170826295	170826313
9	102569733	102569751
X	123018852	123018870
1	206831988	206832006
10	6244734	6244752
10	65801091	65801109
13	95272738	95272756
15	31780198	31780216
15	33535038	33535056
19	44249613	44249631
20	55667322	55667340
22	43781875	43781893
3	124187226	124187244
3	135222874	135222892
3	149654690	149654708
3	182902566	182902584
3	98315937	98315955
4	104012971	104012989
6	144261316	144261334
6	31831806	31831824
6	33557600	33557618
8	75257119	75257137
8	87100968	87100986
1	154721717	154721735
1	40804551	40804569
10	3085918	3085936
10	6720339	6720357
11	66025888	66025906
12	118312819	118312837
12	48936275	48936293
14	72759289	72759307
15	72448541	72448559
17	61046024	61046042
2	136671511	136671529
2	43358860	43358878
3	107379398	107379416
8	37978287	37978305
9	136964479	136964497
X	153977177	153977195
1	161162466	161162484
1	204761076	204761094
1	212988527	212988545
1	228134474	228134492
10	72108390	72108408
11	46336856	46336874
12	89936888	89936906
13	29937319	29937337
14	71422778	71422796
16	24082379	24082397
17	41089934	41089952
17	64251336	64251354
17	72767031	72767049
19	42784085	42784103
2	44314494	44314512
2	55242271	55242289
4	124694164	124694182
5	159772520	159772538
6	21589648	21589666
6	30845663	30845681
8	23331953	23331971
8	41801829	41801847
1	11397746	11397764
1	154851139	154851157
1	15921774	15921792
1	92775834	92775852
12	90497005	90497023
14	33901801	33901819
14	37411605	37411623
16	50248024	50248042
18	5057925	5057943
19	42297217	42297235
2	47615596	47615614
20	31262300	31262318
22	29251772	29251790
22	39266401	39266419
3	179040673	179040691
3	58163610	58163628
5	176882507	176882525
6	110375019	110375037
9	97431293	97431311
X	103100189	103100207
1	116150950	116150968
1	175343115	175343133
1	45142994	45143012
11	118971147	118971165
11	61447756	61447774
12	109823493	109823511
12	52513976	52513994
12	66803252	66803270
14	103061101	103061119
16	86551462	86551480
17	16819474	16819492
18	12727239	12727257
19	45949658	45949676
2	96782903	96782921
22	33479426	33479444
4	123638173	123638191
4	16200951	16200969
4	37795367	37795385
4	83123372	83123390
5	136656305	136656323
7	135243387	135243405
7	25019229	25019247
7	89782119	89782137
10	5665281	5665299
11	17782096	17782114
12	54426523	54426541
13	78167347	78167365
15	49527962	49527980
16	11450719	11450737
16	68430620	68430638
16	89624027	89624045
17	57830983	57831001
2	113482616	113482634
2	113482616	113482634
20	42469319	42469337
20	5537947	5537965
21	45395526	45395544
22	17555987	17556005
3	12521528	12521546
3	151000899	151000917
8	42948584	42948602
8	68733187	68733205
10	126220813	126220831
11	122086293	122086311
2	136231333	136231351
3	108801049	108801067
5	152876507	152876525
6	38965082	38965100
8	104807870	104807888
8	127888996	127889014
8	30015282	30015300
8	8528233	8528251
9	130797634	130797652
17	29885870	29885888
19	35986439	35986457
3	133649375	133649393
3	187397585	187397603
3	39748993	39749011
4	143274457	143274475
5	150618984	150619002
5	43390045	43390063
5	59583204	59583222
5	98368361	98368379
7	95704914	95704932
9	132546209	132546227
1	117280079	117280097
1	150253820	150253838
10	126077971	126077989
17	80111924	80111942
3	39330073	39330091
5	148810799	148810817
5	149036330	149036348
6	31797895	31797913
8	38824163	38824181
9	128170418	128170436
X	10157825	10157843
1	180485133	180485151
1	212236376	212236394
1	68226116	68226134
10	11740270	11740288
10	71560044	71560062
12	97542901	97542919
14	62593767	62593785
17	56525036	56525054
19	11492839	11492857
20	50002668	50002686
7	39493530	39493548
9	34664469	34664487
1	10490422	10490440
1	160189552	160189570
1	9349239	9349257
12	89445039	89445057
16	87358464	87358482
17	40831938	40831956
18	20143263	20143281
19	15667373	15667391
2	178029473	178029491
2	26074968	26074986
2	63014651	63014669
20	4594639	4594657
7	135099786	135099804
9	127314190	127314208
1	45121394	45121412
11	107560515	107560533
11	111101291	111101309
12	5854610	5854628
12	91775979	91775997
16	69184231	69184249
16	89008390	89008408
17	19665999	19666017
19	10683180	10683198
2	213728045	213728063
2	27145756	27145774
3	131513790	131513808
3	46538406	46538424
5	134887712	134887730
6	123052116	123052134
6	135505166	135505184
6	41747787	41747805
7	36710614	36710632
8	95370133	95370151
1	156415781	156415799
1	157918526	157918544
1	203456655	203456673
1	242161803	242161821
12	53937433	53937451
12	56013569	56013587
17	78955272	78955290
20	20574435	20574453
3	112012360	112012378
3	38046061	38046079
7	150454123	150454141
1	9048276	9048294
10	60712607	60712625
10	91323800	91323818
11	92970081	92970099
16	30198795	30198813
2	30313874	30313892
4	155480730	155480748
5	147823658	147823676
6	142433777	142433795
6	47015471	47015489
7	101457575	101457593
8	24835376	24835394
8	62475986	62476004
9	96067333	96067351
10	49652529	49652547
11	128718901	128718919
14	62646284	62646302
16	85091280	85091298
17	40558229	40558247
17	46095888	46095906
2	65267972	65267990
22	50161122	50161140
6	153275765	153275783
6	157735887	157735905
1	110523459	110523477
10	102778886	102778904
11	94252836	94252854
12	45663078	45663096
12	98818781	98818799
15	68675952	68675970
16	11735409	11735427
17	55817474	55817492
2	47146175	47146193
22	50780906	50780924
3	171547902	171547920
3	41922914	41922932
4	186392581	186392599
4	86890323	86890341
5	132652213	132652231
6	150161887	150161905
6	167555839	167555857
6	53036814	53036832
6	88947993	88948011
7	106788089	106788107
8	95284746	95284764
1	146861841	146861859
11	2713755	2713773
11	68869033	68869051
12	121990697	121990715
12	51663487	51663505
14	74684521	74684539
17	19417386	19417404
18	77141000	77141018
3	119866128	119866146
4	153768033	153768051
6	37759405	37759423
1	206804596	206804614
11	65017984	65018002
12	116504610	116504628
12	94543080	94543098
14	103384376	103384394
14	58574855	58574873
15	56138486	56138504
15	57633035	57633053
15	74600328	74600346
3	122018890	122018908
3	14245127	14245145
7	106183091	106183109
8	86211575	86211593
1	153483562	153483580
11	87749770	87749788
12	121409715	121409733
13	95327306	95327324
16	48560591	48560609
16	67294742	67294760
2	110267879	110267897
2	237261874	237261892
3	126471240	126471258
3	140730525	140730543
3	178865106	178865124
3	72871700	72871718
4	106392917	106392935
4	123679284	123679302
4	152525603	152525621
4	68776207	68776225
4	71049539	71049557
6	70930843	70930861
9	74896013	74896031
1	10752604	10752622
1	181645603	181645621
1	65675136	65675154
10	125343343	125343361
11	128729917	128729935
13	96189092	96189110
2	143980176	143980194
4	10020565	10020583
4	40982520	40982538
4	53411794	53411812
5	34958380	34958398
6	153274459	153274477
7	36513153	36513171
7	90663977	90663995
1	113261469	113261487
13	41628537	41628555
13	81591882	81591900
16	3216119	3216137
17	48239009	48239027
20	55125848	55125866
5	32489987	32490005
5	78405862	78405880
6	1604745	1604763
7	128731726	128731744
7	99730421	99730439
9	136196360	136196378
1	203053815	203053833
11	5226193	5226211
15	42942838	42942856
16	8749151	8749169
18	46974377	46974395
19	41325838	41325856
2	218578387	218578405
3	43265341	43265359
6	8131675	8131693
7	134628735	134628753
7	22149501	22149519
11	13356973	13356991
18	55113761	55113779
22	38808964	38808982
3	25574444	25574462
4	113525939	113525957
5	133625405	133625423
5	96204765	96204783
6	35114348	35114366
7	18385462	18385480
1	45301695	45301713
10	102193671	102193689
11	2913465	2913483
11	36724344	36724362
11	87589325	87589343
12	5131795	5131813
19	4400734	4400752
2	43397258	43397276
22	20960664	20960682
22	26794802	26794820
3	39072484	39072502
4	182223079	182223097
6	69488690	69488708
8	108544657	108544675
8	66557370	66557388
1	2126788	2126806
1	35916837	35916855
12	57030618	57030636
12	57399931	57399949
15	89942677	89942695
16	56547988	56548006
17	27439026	27439044
19	17886332	17886350
19	2648627	2648645
2	235044479	235044497
5	60179235	60179253
7	143113840	143113858
8	133067864	133067882
8	22766672	22766690
8	30239943	30239961
8	53025125	53025143
1	150228461	150228479
1	158091616	158091634
10	27015213	27015231
12	107796381	107796399
12	110907103	110907121
16	16288888	16288906
16	87670176	87670194
17	7647038	7647056
19	35504043	35504061
19	42800369	42800387
2	68715081	68715099
4	173946403	173946421
5	114645644	114645662
5	131762657	131762675
8	143534269	143534287
1	176344295	176344313
11	20132603	20132621
12	56984205	56984223
16	29703455	29703473
17	54756702	54756720
17	72777199	72777217
3	148991113	148991131
8	143946452	143946470
8	82783318	82783336
9	139062294	139062312
10	71267788	71267806
11	122451943	122451961
11	18561956	18561974
11	74281742	74281760
12	122211312	122211330
15	39872532	39872550
17	1958311	1958329
17	47300986	47301004
17	53605072	53605090
17	72598290	72598308
2	203453533	203453551
4	102651862	102651880
5	57758657	57758675
6	130257887	130257905
8	105337824	105337842
8	141678555	141678573
9	125572784	125572802
9	15211639	15211657
9	35604040	35604058
1	51655277	51655295
1	90580274	90580292
10	73074222	73074240
10	99223561	99223579
13	92027569	92027587
15	40660344	40660362
2	69064577	69064595
20	52532465	52532483
6	143896668	143896686
6	32764952	32764970
6	7992399	7992417
1	159184128	159184146
1	210484617	210484635
1	226252680	226252698
1	26602197	26602215
1	38484752	38484770
1	40167703	40167721
11	34534580	34534598
11	36766302	36766320
11	56884245	56884263
12	98621132	98621150
15	80602310	80602328
16	67706783	67706801
17	5610347	5610365
2	149846598	149846616
2	232422778	232422796
2	71016901	71016919
3	14589958	14589976
3	4763925	4763943
3	52035684	52035702
6	13615502	13615520
7	5743440	5743458
8	60834286	60834304
1	205225469	205225487
11	44749555	44749573
15	45077064	45077082
17	37704342	37704360
17	38519000	38519018
17	72733875	72733893
18	72020600	72020618
19	30207620	30207638
19	4633393	4633411
2	63250779	63250797
20	43205035	43205053
3	49709308	49709326
4	110971279	110971297
5	56134458	56134476
6	167365033	167365051
8	120464309	120464327
9	118925949	118925967
10	69968377	69968395
15	40602403	40602421
17	3817300	3817318
17	45879939	45879957
19	35738833	35738851
3	150505735	150505753
4	123231337	123231355
4	41216746	41216764
6	10435477	10435495
6	30421635	30421653
7	142912373	142912391
7	81586037	81586055
1	172714277	172714295
1	70598804	70598822
17	74677490	74677508
17	77944691	77944709
19	35605674	35605692
20	56009593	56009611
21	45338203	45338221
22	31343969	31343987
3	193290349	193290367
5	140014753	140014771
6	106958529	106958547
7	106300603	106300621
9	34675210	34675228
X	106961497	106961515
X	119514768	119514786
1	178159144	178159162
1	32986195	32986213
1	8411904	8411922
10	105176790	105176808
10	85907946	85907964
10	90746897	90746915
11	117052167	117052185
11	44059100	44059118
14	23464099	23464117
16	11075762	11075780
17	48246826	48246844
22	42253778	42253796
3	132361270	132361288
3	69355695	69355713
4	40327616	40327634
6	83777285	83777303
7	37026899	37026917
8	27454836	27454854
1	27115827	27115845
11	31663205	31663223
15	81068963	81068981
22	37713061	37713079
3	32989374	32989392
3	43585869	43585887
5	171906180	171906198
5	39714381	39714399
9	6354283	6354301
X	109651557	109651575
X	128957302	128957320
10	68691302	68691320
11	3876274	3876292
16	68298057	68298075
2	85906486	85906504
22	24899272	24899290
3	113871444	113871462
3	48777532	48777550
3	99406023	99406041
4	79785753	79785771
5	132623384	132623402
6	119432086	119432104
7	104284229	104284247
7	134671471	134671489
7	22599631	22599649
1	21661380	21661398
11	63506409	63506427
12	97798499	97798517
13	27948951	27948969
14	100659277	100659295
19	10828160	10828178
2	223426727	223426745
2	38543054	38543072
20	37278085	37278103
21	34817748	34817766
3	134319853	134319871
4	2221918	2221936
6	139540507	139540525
6	17584805	17584823
6	43806188	43806206
7	96734132	96734150
8	101170741	101170759
X	37786138	37786156
1	79073203	79073221
10	32059414	32059432
11	36153464	36153482
11	60955192	60955210
11	72002028	72002046
11	9770209	9770227
12	71113777	71113795
13	46197824	46197842
14	105553263	105553281
14	59590892	59590910
15	91475823	91475841
17	40770749	40770767
19	6738638	6738656
2	109252974	109252992
2	191142139	191142157
2	220601104	220601122
22	33606303	33606321
22	39518185	39518203
3	19584922	19584940
6	5380071	5380089
7	29146183	29146201
8	11604016	11604034
9	118286932	118286950
9	6306147	6306165
1	229850911	229850929
1	95267724	95267742
10	71187045	71187063
12	78319691	78319709
14	100851653	100851671
15	40812107	40812125
19	3761745	3761763
2	16954518	16954536
2	54990959	54990977
3	184007539	184007557
3	49943906	49943924
6	137397845	137397863
7	3194706	3194724
8	23268049	23268067
1	108072351	108072369
1	159915587	159915605
11	32195165	32195183
12	7070088	7070106
13	31439663	31439681
14	34697391	34697409
14	49964647	49964665
16	57126888	57126906
16	66623500	66623518
16	88852028	88852046
17	32255049	32255067
17	54897199	54897217
18	32967240	32967258
20	49187194	49187212
7	88464621	88464639
1	156658955	156658973
1	21544570	21544588
1	228688805	228688823
1	230442127	230442145
1	32129612	32129630
12	110283276	110283294
13	101195255	101195273
14	96240841	96240859
17	34309242	34309260
17	49134294	49134312
2	227664847	227664865
21	35616062	35616080
8	86363994	86364012
1	17828983	17829001
1	210534325	210534343
11	27318133	27318151
11	71855228	71855246
11	71894655	71894673
12	56618172	56618190
17	17472204	17472222
17	79451492	79451510
2	106137839	106137857
4	141772369	141772387
7	140712066	140712084
8	42010222	42010240
X	134133686	134133704
X	64815421	64815439
1	202104480	202104498
1	206899095	206899113
1	210757884	210757902
1	246052297	246052315
11	17994781	17994799
11	70037822	70037840
14	60431909	60431927
17	32869926	32869944
18	19477877	19477895
19	2316132	2316150
2	188445586	188445604
2	39606992	39607010
22	32029976	32029994
3	101532749	101532767
3	149945729	149945747
3	32511479	32511497
3	52038393	52038411
3	66872886	66872904
3	98742616	98742634
4	40553040	40553058
5	35651452	35651470
6	31047732	31047750
6	36734097	36734115
7	18255252	18255270
8	31322163	31322181
8	39749705	39749723
9	116208704	116208722
1	206643840	206643858
1	85248332	85248350
10	49423685	49423703
11	119404973	119404991
12	122230358	122230376
15	76483799	76483817
15	81448153	81448171
18	46548364	46548382
19	8764166	8764184
2	169777276	169777294
20	53297560	53297578
3	107460330	107460348
7	137584033	137584051
1	178722702	178722720
10	105241838	105241856
10	50720464	50720482
11	111317459	111317477
11	119345595	119345613
12	10343569	10343587
12	89864708	89864726
13	21402846	21402864
16	30016999	30017017
17	7983425	7983443
18	46190805	46190823
19	42829453	42829471
20	52560451	52560469
3	42141462	42141480
5	111756140	111756158
5	78496578	78496596
7	86941766	86941784
8	9618199	9618217
9	15232213	15232231
10	32479996	32480014
12	49189792	49189810
15	74913568	74913586
16	71533853	71533871
17	46749166	46749184
17	74620148	74620166
2	134965347	134965365
2	205556820	205556838
20	49080955	49080973
3	113007090	113007108
3	156393431	156393449
4	186989348	186989366
6	2196488	2196506
8	127313393	127313411
8	87369079	87369097
10	125755524	125755542
10	99491695	99491713
16	28333402	28333420
17	73319316	73319334
19	14685155	14685173
2	219741511	219741529
2	71192203	71192221
20	52713443	52713461
6	42104329	42104347
7	29229503	29229521
9	127474356	127474374
10	9251341	9251359
12	110213260	110213278
16	19918941	19918959
18	77139144	77139162
2	173065432	173065450
20	39574771	39574789
3	184279212	184279230
4	113249200	113249218
1	21861460	21861478
10	103595914	103595932
10	125341821	125341839
11	125793103	125793121
15	43517834	43517852
15	57933795	57933813
15	75497289	75497307
17	61996748	61996766
19	10755621	10755639
21	35883000	35883018
3	127371184	127371202
5	43074138	43074156
6	139690796	139690814
6	27763816	27763834
7	111381972	111381990
7	134639139	134639157
8	1840715	1840733
9	103268032	103268050
9	132386603	132386621
1	168313004	168313022
11	122667027	122667045
12	100798747	100798765
12	111840807	111840825
12	56132750	56132768
14	49928694	49928712
14	75599267	75599285
18	2994715	2994733
2	42722313	42722331
20	49548221	49548239
20	626313	626331
4	166018136	166018154
4	81282652	81282670
5	148751102	148751120
7	36358822	36358840
8	22551886	22551904
X	123094370	123094388
11	131544030	131544048
17	21360506	21360524
17	36580078	36580096
17	3978315	3978333
17	4965877	4965895
17	66197091	66197109
17	77389535	77389553
20	23031559	23031577
3	151556965	151556983
6	125632395	125632413
6	25942959	25942977
8	121097010	121097028
9	117669439	117669457
1	200939317	200939335
11	86630809	86630827
16	3144761	3144779
16	69830584	69830602
19	14597384	14597402
3	169772192	169772210
3	40369286	40369304
6	35310160	35310178
1	113259063	113259081
1	115681688	115681706
1	20966827	20966845
1	33613694	33613712
11	73000688	73000706
12	54399903	54399921
12	77404897	77404915
13	52702055	52702073
17	37779850	37779868
19	47714134	47714152
2	214111589	214111607
22	24721176	24721194
3	170028102	170028120
7	155531531	155531549
X	139223768	139223786
1	19147436	19147454
1	27895224	27895242
11	64068631	64068649
12	50339506	50339524
13	27980602	27980620
14	25602202	25602220
17	1419107	1419125
2	105852265	105852283
20	34035185	34035203
22	43742608	43742626
5	77833813	77833831
6	80659035	80659053
7	134317885	134317903
8	124706168	124706186
8	38268322	38268340
9	136860299	136860317
1	150227925	150227943
10	103600591	103600609
10	30530237	30530255
13	36204993	36205011
13	52406750	52406768
15	41038857	41038875
17	48772626	48772644
19	1546361	1546379
22	31159914	31159932
5	108804677	108804695
7	104563491	104563509
9	124225502	124225520
12	93774630	93774648
17	79014772	79014790
18	48311303	48311321
18	60625302	60625320
19	39678056	39678074
7	73815761	73815779
1	26124668	26124686
1	60345410	60345428
11	65547519	65547537
12	3913220	3913238
13	96056717	96056735
15	78113982	78114000
16	23814997	23815015
2	11264776	11264794
2	175613779	175613797
2	176193996	176194014
3	39231463	39231481
3	52325634	52325652
5	176884755	176884773
5	36178255	36178273
6	106894339	106894357
6	74362497	74362515
6	80578025	80578043
7	150685757	150685775
8	56923326	56923344
8	65294834	65294852
9	80070415	80070433
1	154733067	154733085
11	134114671	134114689
14	23341937	23341955
18	52902031	52902049
22	19132372	19132390
7	149450928	149450946
8	27930444	27930462
8	82692904	82692922
1	116012481	116012499
10	50727221	50727239
12	59797238	59797256
15	57161964	57161982
17	42072440	42072458
18	49814955	49814973
18	70339801	70339819
19	4636420	4636438
20	15883352	15883370
20	37360296	37360314
21	44238529	44238547
22	18942096	18942114
6	155569728	155569746
6	89832501	89832519
7	99787826	99787844
8	27182108	27182126
8	61385986	61386004
8	6281598	6281616
1	167684849	167684867
1	39973051	39973069
10	135251426	135251444
11	4514657	4514675
16	89707776	89707794
17	32527102	32527120
18	29851844	29851862
19	46692872	46692890
19	6633411	6633429
2	202023240	202023258
22	19935448	19935466
3	58980649	58980667
3	88054402	88054420
4	102090557	102090575
9	92208932	92208950
1	152933315	152933333
1	160924182	160924200
1	48176335	48176353
10	85752344	85752362
12	94495335	94495353
14	36349044	36349062
17	37321024	37321042
18	43245254	43245272
18	47255118	47255136
2	204318770	204318788
2	241089789	241089807
20	20341219	20341237
20	30157506	30157524
20	56070455	56070473
5	107681458	107681476
7	127849951	127849969
9	95922399	95922417
X	15484571	15484589
1	111308852	111308870
1	21308588	21308606
1	55944586	55944604
10	92671495	92671513
11	102366318	102366336
12	29470852	29470870
12	96464925	96464943
13	50244024	50244042
15	65394060	65394078
15	79320878	79320896
16	1152971	1152989
19	12886514	12886532
20	44518855	44518873
5	128010724	128010742
5	75839342	75839360
8	6429921	6429939
1	53152078	53152096
11	72264982	72265000
11	8936146	8936164
17	4443705	4443723
19	34612122	34612140
2	172015949	172015967
2	172455430	172455448
4	103541961	103541979
4	148440164	148440182
1	204415170	204415188
11	72284570	72284588
12	53264431	53264449
13	21685083	21685101
13	25302297	25302315
13	91965507	91965525
15	34659922	34659940
17	32688720	32688738
17	33416476	33416494
17	74554760	74554778
2	25198498	25198516
2	9013147	9013165
21	40105990	40106008
7	106103019	106103037
X	24579453	24579471
10	73156151	73156169
11	124663766	124663784
15	65325659	65325677
15	85839965	85839983
15	91593238	91593256
17	47634961	47634979
20	49242791	49242809
4	141805781	141805799
5	14270508	14270526
6	35295411	35295429
6	76236423	76236441
X	118864062	118864080
X	132804614	132804632
1	226612365	226612383
1	246175748	246175766
1	246614246	246614264
1	38027563	38027581
10	72685607	72685625
11	62980334	62980352
11	67056533	67056551
11	75156540	75156558
17	26875268	26875286
18	57661772	57661790
19	42325352	42325370
19	42612815	42612833
4	187058776	187058794
5	55497127	55497145
6	159112555	159112573
6	87849144	87849162
7	106377142	106377160
8	28181998	28182016
1	146966961	146966979
10	61792719	61792737
11	118161830	118161848
11	14170394	14170412
11	46639476	46639494
12	58837527	58837545
15	60652044	60652062
16	49382501	49382519
2	196525198	196525216
3	140950605	140950623
4	159114503	159114521
6	6557363	6557381
12	48109258	48109276
14	103542052	103542070
14	68038175	68038193
15	101840661	101840679
16	30669414	30669432
17	37388482	37388500
17	46680112	46680130
18	12092903	12092921
2	118529986	118530004
3	58626522	58626540
5	174163183	174163201
8	101859471	101859489
8	37248159	37248177
9	97893808	97893826
1	169570501	169570519
1	242181099	242181117
10	3020480	3020498
15	85201652	85201670
18	43419577	43419595
2	11586983	11587001
2	30338730	30338748
2	72025640	72025658
3	5017998	5018016
4	170540762	170540780
1	160221903	160221921
1	243572792	243572810
1	43396874	43396892
10	63493288	63493306
11	20154144	20154162
12	57566954	57566972
14	67887025	67887043
17	27944310	27944328
3	33414522	33414540
4	115616133	115616151
4	40230799	40230817
7	104621845	104621863
7	158488938	158488956
7	26404915	26404933
9	116352386	116352404
9	126885298	126885316
12	71610950	71610968
15	33967636	33967654
15	69758451	69758469
17	30646631	30646649
18	20510285	20510303
18	59851007	59851025
3	195923662	195923680
4	113444343	113444361
5	178921224	178921242
6	12234410	12234428
7	128066007	128066025
7	39504741	39504759
8	104137302	104137320
1	110554407	110554425
1	64140252	64140270
1	87797743	87797761
11	129862455	129862473
11	20418964	20418982
11	62690668	62690686
12	6305007	6305025
17	78549321	78549339
2	101822185	101822203
2	169562256	169562274
4	41218582	41218600
6	131855478	131855496
8	144212611	144212629
9	117777493	117777511
1	155035307	155035325
1	24137437	24137455
1	40368077	40368095
10	102973563	102973581
12	49012412	49012430
16	21289661	21289679
16	21289661	21289679
2	182768948	182768966
2	191237288	191237306
20	43238694	43238712
3	50230212	50230230
4	1748123	1748141
5	177707133	177707151
6	36308910	36308928
8	143808474	143808492
9	6055391	6055409
X	38186916	38186934
1	172688948	172688966
1	201354597	201354615
1	223254928	223254946
1	235677248	235677266
1	94527157	94527175
10	75841147	75841165
11	107434533	107434551
11	118465917	118465935
12	48559072	48559090
14	81421254	81421272
16	88594032	88594050
19	43033585	43033603
19	51208868	51208886
19	5690215	5690233
2	113932167	113932185
2	225511168	225511186
2	237252387	237252405
2	43054918	43054936
20	32657238	32657256
22	50964271	50964289
4	119811425	119811443
8	142096548	142096566
9	35790457	35790475
1	100274381	100274399
1	174187028	174187046
10	97625154	97625172
14	24685302	24685320
14	62390236	62390254
15	83669355	83669373
17	48074111	48074129
17	48275773	48275791
18	33676065	33676083
2	227994696	227994714
2	43711630	43711648
2	75836388	75836406
22	24817511	24817529
3	107148920	107148938
3	52157317	52157335
4	100733110	100733128
4	113554754	113554772
5	171534039	171534057
6	31410494	31410512
6	90996794	90996812
1	13992338	13992356
1	166853714	166853732
1	40781129	40781147
1	89920909	89920927
10	124325377	124325395
10	31611806	31611824
10	94840200	94840218
11	65307933	65307951
12	124517002	124517020
12	62975739	62975757
12	63670703	63670721
16	67499883	67499901
19	11593625	11593643
19	1315835	1315853
3	158377655	158377673
3	42160433	42160451
6	107319001	107319019
7	121635199	121635217
7	73280645	73280663
8	142397042	142397060
12	49947492	49947510
13	36552833	36552851
17	46102612	46102630
17	46429367	46429385
4	186959490	186959508
6	137487347	137487365
7	123177302	123177320
7	20638338	20638356
7	38700292	38700310
7	75948807	75948825
8	30965097	30965115
9	35116997	35117015
X	102431482	102431500
X	108729125	108729143
1	176866657	176866675
11	56608871	56608889
12	111040189	111040207
17	46337241	46337259
19	59031569	59031587
2	172667859	172667877
21	39084640	39084658
3	2806869	2806887
3	56833645	56833663
4	112563395	112563413
4	38037077	38037095
7	129112353	129112371
9	129728273	129728291
1	229589151	229589169
10	88159725	88159743
11	12915795	12915813
11	851597	851615
13	111720298	111720316
14	93605689	93605707
15	99813349	99813367
16	25119493	25119511
17	80509883	80509901
2	65396612	65396630
22	39399271	39399289
6	2449164	2449182
9	92989204	92989222
1	19233811	19233829
1	197584477	197584495
12	125256555	125256573
12	133177187	133177205
15	60017281	60017299
16	21312040	21312058
18	12660031	12660049
19	45492620	45492638
21	42655334	42655352
5	179755833	179755851
6	33173105	33173123
7	50269742	50269760
9	116350168	116350186
9	127618368	127618386
1	182755996	182756014
1	67230859	67230877
10	22021285	22021303
10	63510876	63510894
18	19577753	19577771
19	33675318	33675336
2	178281074	178281092
2	71526737	71526755
20	3199311	3199329
20	57056718	57056736
22	20116922	20116940
5	138730032	138730050
6	82980681	82980699
7	22822421	22822439
9	116417856	116417874
9	20624953	20624971
1	25574404	25574422
11	35413948	35413966
12	96457007	96457025
14	51750202	51750220
15	33425112	33425130
15	75127771	75127789
17	1960390	1960408
2	25923189	25923207
2	43467821	43467839
2	88969338	88969356
20	48702168	48702186
22	50587747	50587765
6	131840898	131840916
6	35262292	35262310
6	42228836	42228854
9	133814756	133814774
9	91208892	91208910
X	135690861	135690879
1	68808608	68808626
15	88993598	88993616
2	209120065	209120083
20	25277444	25277462
21	44527825	44527843
3	16592450	16592468
4	170534460	170534478
5	141990808	141990826
6	108025796	108025814
6	30137968	30137986
8	141954449	141954467
1	112841372	112841390
1	116307381	116307399
1	198434875	198434893
10	71275563	71275581
11	6319260	6319278
13	100266965	100266983
14	30844689	30844707
17	2916441	2916459
17	47512608	47512626
17	55970010	55970028
17	79075728	79075746
2	204973159	204973177
2	80553518	80553536
22	36317940	36317958
4	174222934	174222952
5	171710576	171710594
6	34122698	34122716
6	52264762	52264780
7	148272868	148272886
7	29675485	29675503
7	55323400	55323418
7	86777861	86777879
8	55082054	55082072
X	57004789	57004807
10	104182607	104182625
10	73079445	73079463
11	121120078	121120096
11	128497626	128497644
15	68447482	68447500
2	162803226	162803244
5	115893557	115893575
5	95680630	95680648
6	153219118	153219136
9	27333325	27333343
X	108878611	108878629
1	9633140	9633158
10	105236273	105236291
12	121772741	121772759
12	65091984	65092002
15	39605349	39605367
15	89244994	89245012
16	231570	231588
17	6955543	6955561
19	1001827	1001845
2	191045026	191045044
2	85085442	85085460
2	86054692	86054710
3	158509287	158509305
4	103930465	103930483
5	131516016	131516034
5	90522099	90522117
6	71079225	71079243
1	153793970	153793988
1	35208449	35208467
10	125319036	125319054
10	99167078	99167096
11	1846481	1846499
11	36500446	36500464
11	3862958	3862976
14	21945271	21945289
15	71741115	71741133
16	76687515	76687533
17	43226685	43226703
2	171092649	171092667
2	56237088	56237106
20	9959323	9959341
4	54774975	54774993
4	6676603	6676621
5	42889609	42889627
5	56795411	56795429
7	134855612	134855630
8	37782237	37782255
8	70858552	70858570
